SupplierID,ShipperID,CategoryID,ProductID,CustomerID,EmployeeID,OrderID,OrderDetailID,Quantity,OrderDate,LastName,FirstName,BirthDate,Photo,Notes,CustomerName,CustomerContactName,CustomerAddress,CustomerCity,CustomerPostalCode,CustomerCountry,ProductName,Unit,Price,CategoryName,Description,ShipperName,Phone.x,SupplierName,SupplierContactName,SupplierAddress,SupplierCity,SupplierPostalCode,SupplierCountry,SupplierPhone
14,2,4,31,34,3,10253,15,20,7/10/96,Leverling,Janet,8/30/63,EmpID3.pic,Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.,Hanari Carnes,Mario Pontes,"Rua do Paço, 67",Rio de Janeiro,05454-876,Brazil,Gorgonzola Telino,12 - 100 g pkgs,12.5,Dairy Products,Cheeses,United Package,(503) 555-3199,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,2,4,31,25,4,10342,253,56,10/30/96,Peacock,Margaret,9/19/58,EmpID4.pic,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,Frankenversand,Peter Franken,Berliner Platz 43,München,80805,Germany,Gorgonzola Telino,12 - 100 g pkgs,12.5,Dairy Products,Cheeses,United Package,(503) 555-3199,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,3,4,72,33,8,10268,57,4,7/30/96,Callahan,Laura,1/9/58,EmpID8.pic,Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.,GROSELLA-Restaurante,Manuel Pereira,5ª Ave. Los Palos Grandes,Caracas,1081,Venezuela,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,2,4,72,62,5,10372,334,42,12/4/96,Buchanan,Steven,3/4/55,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",Queen Cozinha,Lúcia Carvalho,"Alameda dos Canàrios, 891",São Paulo,05487-020,Brazil,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,Dairy Products,Cheeses,United Package,(503) 555-3199,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,2,4,31,37,7,10335,233,25,10/22/96,King,Robert,5/29/60,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",Hungry Owl All-Night Grocers,Patricia McKenna,8 Johnstown Road,Cork,,Ireland,Gorgonzola Telino,12 - 100 g pkgs,12.5,Dairy Products,Cheeses,United Package,(503) 555-3199,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,1,4,31,20,6,10390,379,60,12/23/96,Suyama,Michael,7/2/63,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,Gorgonzola Telino,12 - 100 g pkgs,12.5,Dairy Products,Cheeses,Speedy Express,(503) 555-9831,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,3,4,31,72,5,10359,297,70,11/21/96,Buchanan,Steven,3/4/55,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",Seven Seas Imports,Hari Kumar,90 Wadhurst Rd.,London,OX15 4NB,UK,Gorgonzola Telino,12 - 100 g pkgs,12.5,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,1,4,72,85,6,10274,72,7,8/6/96,Suyama,Michael,7/2/63,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",Vins et alcools Chevalier,Paul Henriot,59 rue de l'Abbaye,Reims,51100,France,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,Dairy Products,Cheeses,Speedy Express,(503) 555-9831,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,2,4,32,37,7,10335,234,6,10/22/96,King,Robert,5/29/60,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",Hungry Owl All-Night Grocers,Patricia McKenna,8 Johnstown Road,Cork,,Ireland,Mascarpone Fabioli,24 - 200 g pkgs.,32,Dairy Products,Cheeses,United Package,(503) 555-3199,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,2,4,31,51,1,10376,341,42,12/9/96,Davolio,Nancy,12/8/68,EmpID1.pic,Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.,Mère Paillarde,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,Gorgonzola Telino,12 - 100 g pkgs,12.5,Dairy Products,Cheeses,United Package,(503) 555-3199,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,3,4,72,39,1,10325,206,40,10/9/96,Davolio,Nancy,12/8/68,EmpID1.pic,Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.,Königlich Essen,Philip Cramer,Maubelstr. 90,Brandenburg,14776,Germany,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,3,4,72,46,3,10283,95,3,8/16/96,Leverling,Janet,8/30/63,EmpID3.pic,Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.,LILA-Supermercado,Carlos González,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,3508,Venezuela,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,3,4,72,25,1,10396,397,21,12/27/96,Davolio,Nancy,12/8/68,EmpID1.pic,Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.,Frankenversand,Peter Franken,Berliner Platz 43,München,80805,Germany,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,3,4,72,25,4,10337,241,25,10/24/96,Peacock,Margaret,9/19/58,EmpID4.pic,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,Frankenversand,Peter Franken,Berliner Platz 43,München,80805,Germany,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,3,4,31,63,3,10273,67,15,8/5/96,Leverling,Janet,8/30/63,EmpID3.pic,Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.,QUICK-Stop,Horst Kloss,Taucherstraße 10,Cunewalde,1307,Germany,Gorgonzola Telino,12 - 100 g pkgs,12.5,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,3,4,31,71,1,10393,389,32,12/25/96,Davolio,Nancy,12/8/68,EmpID1.pic,Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.,Save-a-lot Markets,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,Gorgonzola Telino,12 - 100 g pkgs,12.5,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,3,4,31,39,1,10325,205,4,10/9/96,Davolio,Nancy,12/8/68,EmpID1.pic,Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.,Königlich Essen,Philip Cramer,Maubelstr. 90,Brandenburg,14776,Germany,Gorgonzola Telino,12 - 100 g pkgs,12.5,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,2,4,72,7,5,10297,134,20,9/4/96,Buchanan,Steven,3/4/55,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",Blondel père et fils,Frédérique Citeaux,"24, place Kléber",Strasbourg,67000,France,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,Dairy Products,Cheeses,United Package,(503) 555-3199,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,2,4,31,86,6,10356,287,30,11/18/96,Suyama,Michael,7/2/63,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",Die Wandernde Kuh,Rita Müller,Adenauerallee 900,Stuttgart,70563,Germany,Gorgonzola Telino,12 - 100 g pkgs,12.5,Dairy Products,Cheeses,United Package,(503) 555-3199,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,3,4,31,17,4,10363,309,20,11/26/96,Peacock,Margaret,9/19/58,EmpID4.pic,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,Drachenblut Delikatessend,Sven Ottlieb,Walserweg 21,Aachen,52066,Germany,Gorgonzola Telino,12 - 100 g pkgs,12.5,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,3,4,31,31,6,10423,469,14,1/23/97,Suyama,Michael,7/2/63,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",Gourmet Lanchonetes,André Fonseca,"Av. Brasil, 442",Campinas,04876-786,Brazil,Gorgonzola Telino,12 - 100 g pkgs,12.5,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
14,3,4,31,91,1,10374,337,30,12/5/96,Davolio,Nancy,12/8/68,EmpID1.pic,Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.,Wolski,Zbyszek,ul. Filtrowa 68,Walla,01-012,Poland,Gorgonzola Telino,12 - 100 g pkgs,12.5,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Formaggi Fortini s.r.l.,Elio Rossi,"Viale Dante, 75",Ravenna,48100,Italy,(0544) 60323
15,1,4,71,19,1,10364,313,5,11/26/96,Davolio,Nancy,12/8/68,EmpID1.pic,Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.,Eastern Connection,Ann Devon,35 King George,London,WX3 6FW,UK,Fl<bf>temysost,10 - 500 g pkgs.,21.5,Dairy Products,Cheeses,Speedy Express,(503) 555-9831,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,2,4,71,80,1,10304,153,2,9/12/96,Davolio,Nancy,12/8/68,EmpID1.pic,Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.,Tortuga Restaurante,Miguel Angel Paolino,Avda. Azteca 123,México D.F.,5033,Mexico,Fl<bf>temysost,10 - 500 g pkgs.,21.5,Dairy Products,Cheeses,United Package,(503) 555-3199,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,2,4,69,41,6,10350,274,18,11/11/96,Suyama,Michael,7/2/63,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",La maison d'Asie,Annette Roulet,1 rue Alsace-Lorraine,Toulouse,31000,France,Gudbrandsdalsost,10 kg pkg.,36,Dairy Products,Cheeses,United Package,(503) 555-3199,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,1,4,69,19,1,10364,312,30,11/26/96,Davolio,Nancy,12/8/68,EmpID1.pic,Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.,Eastern Connection,Ann Devon,35 King George,London,WX3 6FW,UK,Gudbrandsdalsost,10 kg pkg.,36,Dairy Products,Cheeses,Speedy Express,(503) 555-9831,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,3,4,71,24,5,10378,344,6,12/10/96,Buchanan,Steven,3/4/55,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",Folk och fä HB,Maria Larsson,Åkergatan 24,Bräcke,S-844 67,Sweden,Fl<bf>temysost,10 - 500 g pkgs.,21.5,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,3,4,69,59,2,10392,384,50,12/24/96,Fuller,Andrew,2/19/52,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",Piccolo und mehr,Georg Pipps,Geislweg 14,Salzburg,5020,Austria,Gudbrandsdalsost,10 kg pkg.,36,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,1,4,33,20,4,10382,356,60,12/13/96,Peacock,Margaret,9/19/58,EmpID4.pic,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,Geitost,500 g,2.5,Dairy Products,Cheeses,Speedy Express,(503) 555-9831,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,3,4,71,87,5,10320,191,30,10/3/96,Buchanan,Steven,3/4/55,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",Wartian Herkku,Pirkko Koskitalo,Torikatu 38,Oulu,90110,Finland,Fl<bf>temysost,10 - 500 g pkgs.,21.5,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,1,4,33,36,3,10415,446,20,1/15/97,Leverling,Janet,8/30/63,EmpID3.pic,Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.,Hungry Coyote Import Store,Yoshi Latimer,City Center Plaza 516 Main St.,Elgin,97827,USA,Geitost,500 g,2.5,Dairy Products,Cheeses,Speedy Express,(503) 555-9831,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,2,4,71,56,2,10407,428,15,1/7/97,Fuller,Andrew,2/19/52,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",Ottilies Käseladen,Henriette Pfalzheim,Mehrheimerstr. 369,Köln,50739,Germany,Fl<bf>temysost,10 - 500 g pkgs.,21.5,Dairy Products,Cheeses,United Package,(503) 555-3199,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,2,4,69,56,2,10407,427,15,1/7/97,Fuller,Andrew,2/19/52,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",Ottilies Käseladen,Henriette Pfalzheim,Mehrheimerstr. 369,Köln,50739,Germany,Gudbrandsdalsost,10 kg pkg.,36,Dairy Products,Cheeses,United Package,(503) 555-3199,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,3,4,69,18,1,10311,172,7,9/20/96,Davolio,Nancy,12/8/68,EmpID1.pic,Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.,Du monde entier,Janine Labrune,"67, rue des Cinquante Otages",Nantes,44000,France,Gudbrandsdalsost,10 kg pkg.,36,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,3,4,71,37,4,10373,336,50,12/5/96,Peacock,Margaret,9/19/58,EmpID4.pic,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,Hungry Owl All-Night Grocers,Patricia McKenna,8 Johnstown Road,Cork,,Ireland,Fl<bf>temysost,10 - 500 g pkgs.,21.5,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,3,4,33,10,3,10410,434,49,1/10/97,Leverling,Janet,8/30/63,EmpID3.pic,Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.,Bottom-Dollar Marketse,Elizabeth Lincoln,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Geitost,500 g,2.5,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,1,4,71,85,6,10274,71,20,8/6/96,Suyama,Michael,7/2/63,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",Vins et alcools Chevalier,Paul Henriot,59 rue de l'Abbaye,Reims,51100,France,Fl<bf>temysost,10 - 500 g pkgs.,21.5,Dairy Products,Cheeses,Speedy Express,(503) 555-9831,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,2,4,71,70,1,10387,371,15,12/18/96,Davolio,Nancy,12/8/68,EmpID1.pic,Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.,Santé Gourmet,Jonas Bergulfsen,Erling Skakkes gate 78,Stavern,4110,Norway,Fl<bf>temysost,10 - 500 g pkgs.,21.5,Dairy Products,Cheeses,United Package,(503) 555-3199,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,2,4,69,86,6,10356,289,20,11/18/96,Suyama,Michael,7/2/63,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",Die Wandernde Kuh,Rita Müller,Adenauerallee 900,Stuttgart,70563,Germany,Gudbrandsdalsost,10 kg pkg.,36,Dairy Products,Cheeses,United Package,(503) 555-3199,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,3,4,33,21,2,10414,444,50,1/14/97,Fuller,Andrew,2/19/52,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",Familia Arquibaldo,Aria Cruz,"Rua Orós, 92",São Paulo,05442-030,Brazil,Geitost,500 g,2.5,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,1,4,69,35,6,10395,394,8,12/26/96,Suyama,Michael,7/2/63,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",HILARIÓN-Abastos,Carlos Hernández,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,5022,Venezuela,Gudbrandsdalsost,10 kg pkg.,36,Dairy Products,Cheeses,Speedy Express,(503) 555-9831,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,2,4,33,76,4,10252,13,25,7/9/96,Peacock,Margaret,9/19/58,EmpID4.pic,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,Suprêmes délices,Pascale Cartrain,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,Geitost,500 g,2.5,Dairy Products,Cheeses,United Package,(503) 555-3199,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,3,4,71,25,1,10396,396,60,12/27/96,Davolio,Nancy,12/8/68,EmpID1.pic,Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.,Frankenversand,Peter Franken,Berliner Platz 43,München,80805,Germany,Fl<bf>temysost,10 - 500 g pkgs.,21.5,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,2,4,69,68,4,10419,459,20,1/20/97,Peacock,Margaret,9/19/58,EmpID4.pic,Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.,Richter Supermarkt,Michael Holz,Grenzacherweg 237,Genève,1203,Switzerland,Gudbrandsdalsost,10 kg pkg.,36,Dairy Products,Cheeses,United Package,(503) 555-3199,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,3,4,71,83,8,10399,403,30,12/31/96,Callahan,Laura,1/9/58,EmpID8.pic,Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.,Vaffeljernet,Palle Ibsen,Smagsløget 45,Århus,8200,Denmark,Fl<bf>temysost,10 - 500 g pkgs.,21.5,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,3,4,33,73,7,10341,250,8,10/29/96,King,Robert,5/29/60,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",Simons bistro,Jytte Petersen,Vinbæltet 34,København,1734,Denmark,Geitost,500 g,2.5,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,3,4,33,63,3,10273,68,20,8/5/96,Leverling,Janet,8/30/63,EmpID3.pic,Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.,QUICK-Stop,Horst Kloss,Taucherstraße 10,Cunewalde,1307,Germany,Geitost,500 g,2.5,Dairy Products,Cheeses,Federal Shipping,(503) 555-9931,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
15,1,4,33,89,5,10269,58,60,7/31/96,Buchanan,Steven,3/4/55,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",White Clover Markets,Karl Jablonski,305 - 14th Ave. S. Suite 3B,Seattle,98128,USA,Geitost,500 g,2.5,Dairy Products,Cheeses,Speedy Express,(503) 555-9831,Norske Meierier,Beate Vileid,Hatlevegen 5,Sandvika,1320,Norway,(0)2-953010
